t,addresses/count,addresses/sending_count,addresses/receiving_count,addresses/active_count,addresses/new_non_zero_count,transactions/count,transactions/rate,transactions/transfers_volume_sum,transactions/transfers_volume_mean,transactions/transfers_volume_median,fees/volume_sum,fees/volume_mean,fees/volume_median,blockchain/utxo_created_count,blockchain/utxo_spent_count,blockchain/utxo_created_value_sum,blockchain/utxo_spent_value_sum,blockchain/utxo_created_value_mean,blockchain/utxo_spent_value_mean,blockchain/utxo_created_value_median,blockchain/utxo_spent_value_median
2009-03-29,9214.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,5800.0,0.0,50.0,0.0,50.0,0.0
2009-03-30,9334.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,6000.0,0.0,50.0,0.0,50.0,0.0
2009-03-31,9444.0,32.0,1.0,33.0,110.0,1.0,1.1574074074e-05,1600.0,1600.0,1600.0,0.0,0.0,0.0,111.0,32.0,7100.0,1600.0,63.963963963964,50.0,50.0,50.0
2009-04-01,9558.0,0.0,0.0,0.0,114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,5700.0,0.0,50.0,0.0,50.0,0.0
2009-04-02,9673.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5750.0,0.0,50.0,0.0,50.0,0.0
2009-04-03,9789.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,5800.0,0.0,50.0,0.0,50.0,0.0
2009-04-04,9902.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,5650.0,0.0,50.0,0.0,50.0,0.0
2009-04-05,10032.0,17.0,1.0,18.0,130.0,2.0,2.3148148148e-05,850.0,425.0,100.0,0.0,0.0,0.0,132.0,17.0,7350.0,850.0,55.6818181818182,50.0,50.0,50.0
2009-04-06,10141.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,5450.0,0.0,50.0,0.0,50.0,0.0
2009-04-07,10241.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5000.0,0.0,50.0,0.0,50.0,0.0
2009-04-08,10346.0,0.0,0.0,0.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,0.0,5250.0,0.0,50.0,0.0,50.0,0.0
2009-04-09,10445.0,0.0,0.0,0.0,99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,4950.0,0.0,50.0,0.0,50.0,0.0
2009-04-10,10553.0,0.0,0.0,0.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,0.0,5400.0,0.0,50.0,0.0,50.0,0.0
2009-04-11,10674.0,7.0,1.0,8.0,121.0,1.0,1.1574074074e-05,350.0,350.0,350.0,0.0,0.0,0.0,121.0,7.0,6350.0,350.0,52.4793388429752,50.0,50.0,50.0
2009-04-12,10793.0,8.0,2.0,9.0,119.0,2.0,2.3148148148e-05,950.0,475.0,300.0,0.0,0.0,0.0,120.0,8.0,6850.0,950.0,57.0833333333333,118.75,50.0,50.0
2009-04-13,10909.0,1.0,2.0,2.0,116.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,117.0,1.0,5800.0,50.0,49.5726495726496,50.0,50.0,50.0
2009-04-14,11033.0,0.0,0.0,0.0,124.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,0.0,6200.0,0.0,50.0,0.0,50.0,0.0
2009-04-15,11146.0,0.0,0.0,0.0,113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,0.0,5650.0,0.0,50.0,0.0,50.0,0.0
2009-04-16,11269.0,0.0,0.0,0.0,123.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.0,0.0,6150.0,0.0,50.0,0.0,50.0,0.0
2009-04-17,11381.0,0.0,0.0,0.0,112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112.0,0.0,5600.0,0.0,50.0,0.0,50.0,0.0
2009-04-18,11509.0,4.0,3.0,5.0,128.0,4.0,4.6296296296e-05,182.51,45.6275,50.0,0.0,0.0,0.0,131.0,4.0,6482.51,182.51,49.4848091603053,45.6275,50.0,50.0
2009-04-19,11628.0,8.0,1.0,9.0,119.0,1.0,1.1574074074e-05,400.0,400.0,400.0,0.0,0.0,0.0,120.0,8.0,6350.0,400.0,52.9166666666667,50.0,50.0,50.0
2009-04-20,11748.0,115.0,2.0,117.0,120.0,2.0,2.3148148148e-05,5750.0,2875.0,2250.0,0.0,0.0,0.0,121.0,115.0,11700.0,5750.0,96.694214876033,50.0,50.0,50.0
2009-04-21,11872.0,1.0,2.0,2.0,124.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,125.0,1.0,6200.0,50.0,49.6,50.0,50.0,50.0
2009-04-22,11993.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,6050.0,0.0,50.0,0.0,50.0,0.0
2009-04-23,12068.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3750.0,0.0,50.0,0.0,50.0,0.0
2009-04-24,12183.0,0.0,0.0,0.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,5750.0,0.0,50.0,0.0,50.0,0.0
2009-04-25,12301.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,5900.0,0.0,50.0,0.0,50.0,0.0
2009-04-26,12413.0,15.0,1.0,16.0,112.0,2.0,2.3148148148e-05,750.0,375.0,100.0,0.0,0.0,0.0,114.0,15.0,6350.0,750.0,55.7017543859649,50.0,50.0,50.0
2009-04-27,12517.0,0.0,0.0,0.0,104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,104.0,0.0,5200.0,0.0,50.0,0.0,50.0,0.0
2009-04-28,12634.0,0.0,0.0,0.0,117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,0.0,5850.0,0.0,50.0,0.0,50.0,0.0
2009-04-29,12762.0,20.0,1.0,21.0,128.0,1.0,1.1574074074e-05,1000.0,1000.0,1000.0,0.0,0.0,0.0,129.0,20.0,7400.0,1000.0,57.3643410852713,50.0,50.0,50.0
2009-04-30,12893.0,0.0,0.0,0.0,131.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,131.0,0.0,6550.0,0.0,50.0,0.0,50.0,0.0
2009-05-01,13014.0,0.0,0.0,0.0,121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,0.0,6050.0,0.0,50.0,0.0,50.0,0.0
2009-05-02,13142.0,14.0,4.0,16.0,128.0,2.0,2.3148148148e-05,749.91,374.955,49.97,0.03,0.015,0.0,130.0,15.0,7049.94,749.94,54.2303076923077,49.996,50.0,50.0
2009-05-03,13251.0,3.0,4.0,4.0,109.0,3.0,3.4722222222e-05,110.0,36.6666666666667,35.0,0.0,0.0,0.0,111.0,4.0,5410.0,110.0,48.7387387387387,27.5,50.0,15.0
2009-05-04,13379.0,30.0,1.0,31.0,128.0,1.0,1.1574074074e-05,1500.0,1500.0,1500.0,0.0,0.0,0.0,129.0,30.0,7900.0,1500.0,61.2403100775194,50.0,50.0,50.0
2009-05-05,13514.0,10.0,1.0,11.0,135.0,1.0,1.1574074074e-05,500.0,500.0,500.0,0.0,0.0,0.0,136.0,10.0,7250.0,500.0,53.3088235294118,50.0,50.0,50.0
2009-05-06,13649.0,0.0,0.0,0.0,135.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.0,0.0,6750.0,0.0,50.0,0.0,50.0,0.0
2009-05-07,13771.0,0.0,0.0,0.0,122.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.0,0.0,6100.0,0.0,50.0,0.0,50.0,0.0
2009-05-08,13878.0,0.0,0.0,0.0,107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,0.0,5350.0,0.0,50.0,0.0,50.0,0.0
2009-05-09,13956.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,3900.0,0.0,50.0,0.0,50.0,0.0
2009-05-10,14041.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,4250.0,0.0,50.0,0.0,50.0,0.0
2009-05-11,14162.0,2.0,2.0,3.0,121.0,1.0,1.1574074074e-05,99.9,99.9,99.9,0.1,0.1,0.1,122.0,2.0,6100.0,100.0,50.0,50.0,50.0,50.0
2009-05-12,14292.0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,0.0,6500.0,0.0,50.0,0.0,50.0,0.0
2009-05-13,14407.0,4.0,5.0,6.0,115.0,5.0,5.787037037e-05,150.01,30.002,49.0,0.0,0.0,0.0,118.0,5.0,5700.01,150.01,48.3051694915254,30.002,50.0,49.0
2009-05-14,14548.0,3.0,4.0,6.0,141.0,3.0,3.4722222222e-05,199.99,66.6633333333333,50.0,0.0,0.0,0.0,143.0,4.0,7149.99,199.99,49.9999300699301,49.9975,50.0,50.0
2009-05-15,14684.0,10.0,1.0,11.0,136.0,1.0,1.1574074074e-05,500.0,500.0,500.0,0.0,0.0,0.0,137.0,10.0,7300.0,500.0,53.2846715328467,50.0,50.0,50.0
2009-05-16,14803.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,5950.0,0.0,50.0,0.0,50.0,0.0
2009-05-17,14930.0,0.0,0.0,0.0,127.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,127.0,0.0,6350.0,0.0,50.0,0.0,50.0,0.0
2009-05-18,15048.0,0.0,0.0,0.0,118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,0.0,5900.0,0.0,50.0,0.0,50.0,0.0
2009-05-19,15134.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,4300.0,0.0,50.0,0.0,50.0,0.0
2009-05-20,15254.0,0.0,0.0,0.0,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,120.0,0.0,6000.0,0.0,50.0,0.0,50.0,0.0
2009-05-21,15336.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4100.0,0.0,50.0,0.0,50.0,0.0
2009-05-22,15397.0,0.0,0.0,0.0,61.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,0.0,3050.0,0.0,50.0,0.0,50.0,0.0
2009-05-23,15429.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1600.0,0.0,50.0,0.0,50.0,0.0
2009-05-24,15529.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,5000.0,0.0,50.0,0.0,50.0,0.0
2009-05-25,15638.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,5450.0,0.0,50.0,0.0,50.0,0.0
2009-05-26,15763.0,0.0,0.0,0.0,125.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,125.0,0.0,6250.0,0.0,50.0,0.0,50.0,0.0
2009-05-27,15882.0,0.0,0.0,0.0,119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,0.0,5950.0,0.0,50.0,0.0,50.0,0.0
2009-05-28,15977.0,0.0,0.0,0.0,95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,95.0,0.0,4750.0,0.0,50.0,0.0,50.0,0.0
2009-05-29,16083.0,60.0,1.0,61.0,106.0,1.0,1.1574074074e-05,3000.0,3000.0,3000.0,0.0,0.0,0.0,107.0,60.0,8300.0,3000.0,77.5700934579439,50.0,50.0,50.0
2009-05-30,16192.0,0.0,0.0,0.0,109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,5450.0,0.0,50.0,0.0,50.0,0.0
2009-05-31,16288.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,4800.0,0.0,50.0,0.0,50.0,0.0
2009-06-01,16360.0,1.0,2.0,2.0,72.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,73.0,1.0,3600.0,50.0,49.3150684931507,50.0,50.0,50.0
2009-06-02,16471.0,0.0,0.0,0.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,111.0,0.0,5550.0,0.0,50.0,0.0,50.0,0.0
2009-06-03,16542.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3550.0,0.0,50.0,0.0,50.0,0.0
2009-06-04,16608.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,3300.0,0.0,50.0,0.0,50.0,0.0
2009-06-05,16638.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,1500.0,0.0,50.0,0.0,50.0,0.0
2009-06-06,16666.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1400.0,0.0,50.0,0.0,50.0,0.0
2009-06-07,16682.0,0.0,0.0,0.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,0.0,800.0,0.0,50.0,0.0,50.0,0.0
2009-06-08,16764.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4100.0,0.0,50.0,0.0,50.0,0.0
2009-06-09,16855.0,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,0.0,4550.0,0.0,50.0,0.0,50.0,0.0
2009-06-10,16937.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4100.0,0.0,50.0,0.0,50.0,0.0
2009-06-11,17026.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,4450.0,0.0,50.0,0.0,50.0,0.0
2009-06-12,17112.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,4300.0,0.0,50.0,0.0,50.0,0.0
2009-06-13,17190.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,3900.0,0.0,50.0,0.0,50.0,0.0
2009-06-14,17262.0,0.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,0.0,3600.0,0.0,50.0,0.0,50.0,0.0
2009-06-15,17346.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4200.0,0.0,50.0,0.0,50.0,0.0
2009-06-16,17417.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3550.0,0.0,50.0,0.0,50.0,0.0
2009-06-17,17496.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,3950.0,0.0,50.0,0.0,50.0,0.0
2009-06-18,17576.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4000.0,0.0,50.0,0.0,50.0,0.0
2009-06-19,17663.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4350.0,0.0,50.0,0.0,50.0,0.0
2009-06-20,17741.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,3900.0,0.0,50.0,0.0,50.0,0.0
2009-06-21,17822.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4050.0,0.0,50.0,0.0,50.0,0.0
2009-06-22,17898.0,60.0,1.0,61.0,76.0,1.0,1.1574074074e-05,3000.0,3000.0,3000.0,0.0,0.0,0.0,77.0,60.0,6800.0,3000.0,88.3116883116883,50.0,50.0,50.0
2009-06-23,17974.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,3800.0,0.0,50.0,0.0,50.0,0.0
2009-06-24,18070.0,3.0,3.0,5.0,96.0,2.0,2.3148148148e-05,148.98,74.49,48.99,0.0,0.0,0.0,98.0,3.0,4898.98,148.98,49.989591836734704,49.66,50.0,49.99
2009-06-25,18138.0,20.0,1.0,21.0,68.0,1.0,1.1574074074e-05,1000.0,1000.0,1000.0,0.0,0.0,0.0,69.0,20.0,4400.0,1000.0,63.768115942029,50.0,50.0,50.0
2009-06-26,18228.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,4500.0,0.0,50.0,0.0,50.0,0.0
2009-06-27,18312.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4200.0,0.0,50.0,0.0,50.0,0.0
2009-06-28,18359.0,1.0,2.0,2.0,47.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,48.0,1.0,2350.0,50.0,48.9583333333333,50.0,50.0,50.0
2009-06-29,18443.0,1.0,2.0,2.0,84.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,85.0,1.0,4200.0,50.0,49.4117647058823,50.0,50.0,50.0
2009-06-30,18528.0,3.0,1.0,4.0,85.0,1.0,1.1574074074e-05,95.0,95.0,95.0,0.0,0.0,0.0,86.0,3.0,4345.0,95.0,50.5232558139535,31.6666666666667,50.0,25.0
2009-07-01,18602.0,2.0,1.0,3.0,74.0,1.0,1.1574074074e-05,100.0,100.0,100.0,0.0,0.0,0.0,75.0,2.0,3800.0,100.0,50.6666666666667,50.0,50.0,50.0
2009-07-02,18686.0,1.0,2.0,2.0,84.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,85.0,1.0,4200.0,50.0,49.4117647058824,50.0,50.0,50.0
2009-07-03,18768.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4100.0,0.0,50.0,0.0,50.0,0.0
2009-07-04,18857.0,0.0,0.0,0.0,89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0,4450.0,0.0,50.0,0.0,50.0,0.0
2009-07-05,18936.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,3950.0,0.0,50.0,0.0,50.0,0.0
2009-07-06,19020.0,0.0,0.0,0.0,84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,0.0,4200.0,0.0,50.0,0.0,50.0,0.0
2009-07-07,19089.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,3450.0,0.0,50.0,0.0,50.0,0.0
2009-07-08,19163.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,3700.0,0.0,50.0,0.0,50.0,0.0
2009-07-09,19249.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,0.0,4300.0,0.0,50.0,0.0,50.0,0.0
2009-07-10,19330.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4050.0,0.0,50.0,0.0,50.0,0.0
2009-07-11,19413.0,0.0,0.0,0.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,4150.0,0.0,50.0,0.0,50.0,0.0
2009-07-12,19490.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,3850.0,0.0,50.0,0.0,50.0,0.0
2009-07-13,19568.0,0.0,0.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,3900.0,0.0,50.0,0.0,50.0,0.0
2009-07-14,19637.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,3450.0,0.0,50.0,0.0,50.0,0.0
2009-07-15,19682.0,0.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,0.0,2250.0,0.0,50.0,0.0,50.0,0.0
2009-07-16,19753.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3550.0,0.0,50.0,0.0,50.0,0.0
2009-07-17,19800.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,2350.0,0.0,50.0,0.0,50.0,0.0
2009-07-18,19804.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,200.0,0.0,50.0,0.0,50.0,0.0
2009-07-19,19874.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,3500.0,0.0,50.0,0.0,50.0,0.0
2009-07-20,19944.0,121.0,2.0,122.0,70.0,1.0,1.1574074074e-05,6049.53,6049.53,6049.53,0.14,0.14,0.14,72.0,121.0,9549.67,6049.67,132.634305555556,49.9972727272727,50.0,50.0
2009-07-21,20026.0,0.0,0.0,0.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,0.0,4100.0,0.0,50.0,0.0,50.0,0.0
2009-07-22,20086.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,3000.0,0.0,50.0,0.0,50.0,0.0
2009-07-23,20162.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,3800.0,0.0,50.0,0.0,50.0,0.0
2009-07-24,20235.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,3650.0,0.0,50.0,0.0,50.0,0.0
2009-07-25,20267.0,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,1600.0,0.0,50.0,0.0,50.0,0.0
2009-07-26,20288.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,1050.0,0.0,50.0,0.0,50.0,0.0
2009-07-27,20362.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,3700.0,0.0,50.0,0.0,50.0,0.0
2009-07-28,20403.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,2050.0,0.0,50.0,0.0,50.0,0.0
2009-07-29,20423.0,2.0,1.0,3.0,20.0,1.0,1.1574074074e-05,100.0,100.0,100.0,0.0,0.0,0.0,20.0,2.0,1050.0,100.0,52.5,50.0,50.0,50.0
2009-07-30,20439.0,1.0,2.0,2.0,16.0,1.0,1.1574074074e-05,50.0,50.0,50.0,0.0,0.0,0.0,17.0,1.0,800.0,50.0,47.0588235294118,50.0,50.0,50.0
2009-07-31,20456.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,850.0,0.0,50.0,0.0,50.0,0.0
2009-08-01,20484.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1400.0,0.0,50.0,0.0,50.0,0.0
2009-08-02,20507.0,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1150.0,0.0,50.0,0.0,50.0,0.0
2009-08-03,20519.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,600.0,0.0,50.0,0.0,50.0,0.0
2009-08-04,20600.0,0.0,0.0,0.0,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,0.0,4050.0,0.0,50.0,0.0,50.0,0.0
2009-08-05,20687.0,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.0,0.0,4350.0,0.0,50.0,0.0,50.0,0.0
2009-08-06,20777.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,4500.0,0.0,50.0,0.0,50.0,0.0
2009-08-07,20857.0,111.0,2.0,112.0,80.0,1.0,1.1574074074e-05,5549.4,5549.4,5549.4,0.13,0.13,0.13,82.0,111.0,9549.53,5549.53,116.457682926829,49.9957657657658,50.0,50.0
2009-08-08,20937.0,0.0,0.0,0.0,80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,0.0,4000.0,0.0,50.0,0.0,50.0,0.0
2009-08-09,21038.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,0.0,5050.0,0.0,50.0,0.0,50.0,0.0
2009-08-10,21113.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,3750.0,0.0,50.0,0.0,50.0,0.0
2009-08-11,21183.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,0.0,3500.0,0.0,50.0,0.0,50.0,0.0
2009-08-12,21246.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3150.0,0.0,50.0,0.0,50.0,0.0
2009-08-13,21331.0,0.0,0.0,0.0,85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,4250.0,0.0,50.0,0.0,50.0,0.0
2009-08-14,21394.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,3150.0,0.0,50.0,0.0,50.0,0.0
2009-08-15,21420.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,1300.0,0.0,50.0,0.0,50.0,0.0
2009-08-16,21439.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,950.0,0.0,50.0,0.0,50.0,0.0
2009-08-17,21456.0,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,850.0,0.0,50.0,0.0,50.0,0.0
2009-08-18,21466.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,500.0,0.0,50.0,0.0,50.0,0.0
